city,country,country_code,year,lat,lon,mean_brightness,median_brightness,max_brightness,pixel_count,population,gdp_per_capita_eur,population_density,road_length_total_km,motorway_length_km,road_density_km_per_km2,street_lamp_count,building_count,building_area_km2,landuse_residential_km2,landuse_commercial_km2,landuse_industrial_km2,landuse_retail_km2,park_area_km2,forest_area_km2,water_area_km2,nature_reserve_area_km2,green_area_total_km2,built_up_fraction,green_fraction,log_mean_brightness,log_population,log_gdp_per_capita,log_building_count,brightness_yoy,brightness_cagr,brightness_per_capita
Berlin,Germany,DE,2019,52.52,13.405,8.474160874012265,4.482005676042449,146.58302307128906,13148,3644826.0,44800.0,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.2485681849371115,15.108819185659952,10.709963418403076,13.539308998175418,-0.024616901184663753,-0.005897206633885932,2.3249836546414737e-06
Berlin,Germany,DE,2020,52.52,13.405,8.820657066266717,4.497389373430462,146.38491821289062,13148,3669491.0,44700.0,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.2844880311530558,15.115563518314023,10.707728780601661,13.539308998175418,0.040888554914865205,-0.005897206633885932,2.403782177491842e-06
Berlin,Germany,DE,2021,52.52,13.405,8.812265715988254,4.479330642348644,128.4848175048828,13148,3664088.0,48200.0,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.2836332067458587,15.114090021954992,10.783114300038692,13.539308998175418,-0.0009513293868497197,-0.005897206633885932,2.405036591912709e-06
Berlin,Germany,DE,2022,52.52,13.405,8.605208989431967,4.4866390152600095,191.6278839111328,13148,3677472.0,51700.0,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.262305554383806,15.117736117560627,10.85321306049652,13.539308998175418,-0.023496423420440005,-0.005897206633885932,2.339979472156951e-06
Berlin,Germany,DE,2023,52.52,13.405,8.351919821086646,4.486522178959375,132.10130310058594,13148,3755251.0,54700.0,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.235581650682058,15.138665685154121,10.909618988410072,13.539308998175418,-0.02943440056556257,-0.005897206633885932,2.2240643358024925e-06
Berlin,Germany,DE,2024,52.52,13.405,8.233656752722755,4.471172785039974,132.522705078125,13148,3662381.0,,4342.6,19874.57,788.32,10.1383,107730,758659.0,66.2794,557.3301,59.0503,47.048,15.3675,65.1516,802.8425,91.0731,90.7053,958.6994,0.0958,0.489,2.2228551512824346,15.113624040312024,,13.539308998175418,-0.01415998607473512,-0.005897206633885932,2.2481704532441477e-06
Brussels,Belgium,BE,2013,50.8503,4.3517,11.658381111981916,6.467113465189291,158.56387329101562,12665,1174624.0,62700.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5383195342883873,13.976458654349472,11.046116726621012,13.769308491778098,,-0.029691979580980687,9.925202543096272e-06
Brussels,Belgium,BE,2014,50.8503,4.3517,12.0596490992947,6.494238261710356,199.7820587158203,12665,1183841.0,64200.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5695272551331665,13.984274794867765,11.069758489678053,13.769308491778098,0.03441884284434504,-0.029691979580980687,1.0186882443921694e-05
Brussels,Belgium,BE,2015,50.8503,4.3517,11.712803818486652,6.493406137655028,247.24163818359372,12665,1196831.0,65400.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5426096602817543,13.995187788273306,11.08827753744529,13.769308491778098,-0.028760810364568012,-0.029691979580980687,9.786514402189324e-06
Brussels,Belgium,BE,2016,50.8503,4.3517,11.951317100687332,5.488288067688521,240.35499572753903,12665,1201129.0,66000.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.561197489590562,13.998772505785285,11.097410021008562,13.769308491778098,0.020363465989605922,-0.029691979580980687,9.950069560128289e-06
Brussels,Belgium,BE,2017,50.8503,4.3517,11.54604407739807,6.464395490826554,178.78463745117188,12665,1199095.0,68000.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5294054029314177,13.997077663564818,11.127262984158243,13.769308491778098,-0.033910323010838184,-0.029691979580980687,9.628965242452075e-06
Brussels,Belgium,BE,2018,50.8503,4.3517,11.96682404943732,6.45224245527272,206.6397857666016,12665,1205492.0,68900.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5623940993713714,14.002398340330824,11.14041145700175,13.769308491778098,0.036443648510137594,-0.029691979580980687,9.926921165331101e-06
Brussels,Belgium,BE,2019,50.8503,4.3517,11.873009298561271,6.466624333622304,216.3905334472656,12665,1215289.0,71700.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5551328170077943,14.010492466554867,11.180246026587712,13.769308491778098,-0.007839569670990532,-0.029691979580980687,9.769700292326575e-06
Brussels,Belgium,BE,2020,50.8503,4.3517,11.76639426350867,5.482271518788764,200.7439727783203,12665,1223364.0,68000.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.546816270228868,14.017114999168335,11.127262984158243,13.769308491778098,-0.008979613539553233,-0.029691979580980687,9.618064830670732e-06
Brussels,Belgium,BE,2021,50.8503,4.3517,11.816199778078245,5.464230094024188,207.5700225830078,12665,1226329.0,72900.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.5507099783816503,14.019535711843654,11.19684391799675,13.769308491778098,0.004232861270341504,-0.029691979580980687,9.635423918115158e-06
Brussels,Belgium,BE,2022,50.8503,4.3517,10.781883699768484,5.479135810326735,184.5246124267578,12665,1228655.0,77900.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.4665630720414815,14.02143063311076,11.26318123185884,13.769308491778098,-0.08753373315747881,-0.029691979580980687,8.775354920436155e-06
Brussels,Belgium,BE,2023,50.8503,4.3517,8.728294694962218,3.454898372470321,177.9210968017578,12665,1253178.0,82300.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.2750386182438196,14.041193282847033,11.318126386665162,13.769308491778098,-0.19046662549795101,-0.029691979580980687,6.964928122710595e-06
Brussels,Belgium,BE,2024,50.8503,4.3517,8.368431808653805,3.45030341629579,165.539306640625,12665,1264371.0,85300.0,7827.4,22609.95,869.25,11.5337,33356,954848.0,55.1815,666.4128,18.3137,61.2358,5.6099,55.8785,404.0048,36.029,95.463,555.3463,0.0716,0.2833,2.2373457192397175,14.050085323280754,11.35392973347977,13.769308491778098,-0.041229461067133544,-0.029691979580980687,6.618652127147653e-06
Bucharest,Romania,RO,2013,44.4268,26.1025,7.179184306653895,1.4335572897844002,218.4299468994141,11205,2134030.0,18500.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.101592427629513,14.573522768851863,9.825526011066415,12.42411118843438,,0.02760844099002191,3.364144040455802e-06
Bucharest,Romania,RO,2014,44.4268,26.1025,7.302036542500232,1.427655576306048,179.8977813720703,11205,2110878.0,19200.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.1165008512713928,14.56261453264501,9.862665558015873,12.42411118843438,0.017112283317823884,0.02760844099002191,3.4592413879438943e-06
Bucharest,Romania,RO,2015,44.4268,26.1025,7.362938391689798,1.4328970469238986,195.9148101806641,11205,2107399.0,21500.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.1238098476007363,14.560965043629087,9.975808214115753,12.42411118843438,0.00834039227756489,0.02760844099002191,3.493851136728165e-06
Bucharest,Romania,RO,2016,44.4268,26.1025,7.430862837581234,1.4295558844777108,182.4958343505859,11205,,22300.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.131899119988515,,10.01234195744821,12.42411118843438,0.009225181887722922,0.02760844099002191,
Bucharest,Romania,RO,2017,44.4268,26.1025,8.011533151749266,2.4406581856332688,183.90737915039065,11205,2112483.0,24800.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.198505218270929,14.563374590843807,10.118598932153073,12.42411118843438,0.078143053755658,0.02760844099002191,3.7924722479420026e-06
Bucharest,Romania,RO,2018,44.4268,26.1025,8.014454603767513,2.427442354843371,181.86050415039065,11205,2131034.0,26800.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.19882935607502,14.572117865904202,10.196157166498947,12.42411118843438,0.0003646557984484655,0.02760844099002191,3.760829064091663e-06
Bucharest,Romania,RO,2019,44.4268,26.1025,8.147304711952106,2.442526165719855,153.5391845703125,11205,,30100.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.2134592688942796,,10.312280450736967,12.42411118843438,0.016576313018498157,0.02760844099002191,
Bucharest,Romania,RO,2020,44.4268,26.1025,8.637486816489979,2.4433119406839783,164.22169494628906,11205,,30000.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.265660370949729,,10.308952660644293,12.42411118843438,0.06016494066053224,0.02760844099002191,
Bucharest,Romania,RO,2021,44.4268,26.1025,8.861245273556136,2.4544841121853795,208.3203582763672,11205,,34200.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.2886124561324483,,10.439980923050696,12.42411118843438,0.02590550490207133,0.02760844099002191,
Bucharest,Romania,RO,2022,44.4268,26.1025,9.280896003047046,2.459236683461736,215.7422790527344,11205,,42800.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.330287416058301,,10.664293381569887,12.42411118843438,0.04735798598682717,0.02760844099002191,
Bucharest,Romania,RO,2023,44.4268,26.1025,9.334961262478169,2.4418364106495303,159.3227081298828,11205,,48900.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.3355324449388184,,10.797532675462964,12.42411118843438,0.005825435325788941,0.02760844099002191,
Bucharest,Romania,RO,2024,44.4268,26.1025,9.686779093399954,3.453551395083399,167.11822509765625,11205,,54800.0,7426.4,12802.19,501.45,6.5306,370,248726.0,52.4345,466.6468,8.9773,63.5048,7.6906,12.2943,305.8082,68.4084,243.8412,561.9437,0.0676,0.2867,2.369007378738679,,10.911445472936107,12.42411118843438,0.037688193987040375,0.02760844099002191,
Budapest,Hungary,HU,2013,47.4979,19.0402,8.086930473846929,2.7382219518826143,125.37958526611328,11847,1735711.0,21500.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.2068371695171,14.36692768568961,9.975808214115753,13.173936332683127,,0.011547785537691535,4.659145718294652e-06
Budapest,Hungary,HU,2014,47.4979,19.0402,7.822292340417459,2.463702260655908,142.93397521972656,11847,1744665.0,22700.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.1772817387915473,14.372073118111343,10.030120203469494,13.173936332683127,-0.0327241756665656,0.011547785537691535,4.483549759075501e-06
Budapest,Hungary,HU,2015,47.4979,19.0402,7.631263101219378,2.4651332643998267,130.4945831298828,11847,1757618.0,23400.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.1553908560563557,14.379470041238148,10.060491301345794,13.173936332683127,-0.02442113269163315,0.011547785537691535,4.341821204163464e-06
Budapest,Hungary,HU,2016,47.4979,19.0402,8.093854704853126,2.464348379540638,133.8020477294922,11847,1759407.0,24200.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.20759887824122,14.380487378421874,10.094107912144779,13.173936332683127,0.06061796029019506,0.011547785537691535,4.600331080218008e-06
Budapest,Hungary,HU,2017,47.4979,19.0402,8.520761232468494,3.47551959533664,146.1722412109375,11847,1752704.0,26800.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.2534748070002815,14.37667029625185,10.196157166498947,13.173936332683127,0.05274452571521859,0.011547785537691535,4.861494714719938e-06
Budapest,Hungary,HU,2018,47.4979,19.0402,8.83323280813571,3.458354609771725,240.2088165283203,11847,1749734.0,28800.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.285767751723957,14.374974334346525,10.268130666124037,13.173936332683127,0.03667179106915208,0.011547785537691535,5.048328950649476e-06
Budapest,Hungary,HU,2019,47.4979,19.0402,8.997772891683248,3.477333588933581,145.96835327148438,11847,1752286.0,32300.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.3023623573586303,14.37643177916508,10.382822509210747,13.173936332683127,0.01862739125317625,0.011547785537691535,5.1348768932030775e-06
Budapest,Hungary,HU,2020,47.4979,19.0402,8.655378191618523,3.4649843121818167,129.79544067382812,11847,1750216.0,30300.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.26751508565901,14.375249766854447,10.31890299149746,13.173936332683127,-0.03805327209149778,0.011547785537691535,4.945320001427551e-06
Budapest,Hungary,HU,2021,47.4979,19.0402,9.438311750183292,3.4707741578883096,186.4484100341797,11847,1723836.0,34100.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.345482859625503,14.360062598070648,10.437052663271608,13.173936332683127,0.0904563083474419,0.011547785537691535,5.4751796285628635e-06
Budapest,Hungary,HU,2022,47.4979,19.0402,8.9456416411285,3.4873459382520817,143.11074829101562,11847,1706851.0,37200.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.297134429191846,14.350160710327657,10.524064040261237,13.173936332683127,-0.05219896546066349,0.011547785537691535,5.2410208279038415e-06
Budapest,Hungary,HU,2023,47.4979,19.0402,9.335410337204555,3.4863380844827043,154.66758728027344,11847,1671004.0,44700.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.335575895993802,14.328935201350848,10.707728780601661,13.173936332683127,0.04357079253924656,0.011547785537691535,5.586707355101817e-06
Budapest,Hungary,HU,2024,47.4979,19.0402,9.175593175948064,3.4770395258649,151.6051483154297,11847,1686222.0,47600.0,3305.3,19088.11,606.43,9.7371,27098,526462.0,52.2807,580.3679,12.4301,100.6553,10.6437,27.158,818.0899,96.7859,699.0527,1544.3006,0.0898,0.7878,2.319992027019905,14.338001081473728,10.770588040219511,13.173936332683127,-0.017119457579659825,0.011547785537691535,5.441509585302567e-06
Copenhagen,Denmark,DK,2013,55.6761,12.5683,4.309673652344273,0.0044721949061142,113.17952728271484,14179,559440.0,64600.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.6695303742962864,13.234691562377748,11.075969689770693,12.905927280737076,,0.0067069056400486105,7.703549357114744e-06
Copenhagen,Denmark,DK,2014,55.6761,12.5683,4.356192637135353,0.0019157161720513,105.3934555053711,14179,,67500.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.6782533937869515,,11.119882876860622,12.905927280737076,0.010794085247215035,0.0067069056400486105,
Copenhagen,Denmark,DK,2015,55.6761,12.5683,4.000023749253462,0.0034606395492869,98.15447998046876,14179,,68000.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.6094426622735123,,11.127262984158243,12.905927280737076,-0.08176151000432108,0.0067069056400486105,
Copenhagen,Denmark,DK,2016,55.6761,12.5683,4.167754922217357,0.0826378770074406,128.33677673339844,14179,,69600.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.64243834318427,,11.150519846322512,12.905927280737076,0.04193254427431836,0.0067069056400486105,
Copenhagen,Denmark,DK,2017,55.6761,12.5683,4.098484246763159,0.3143585941094627,257.9037170410156,14179,,73100.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.6289432890386428,,11.199583645737869,12.905927280737076,-0.016620621113043743,0.0067069056400486105,
Copenhagen,Denmark,DK,2018,55.6761,12.5683,4.607313210446125,0.0317465853110768,238.3589782714844,14179,,73700.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.724071676192434,,11.207758078177427,12.905927280737076,0.12415052322936737,0.0067069056400486105,
Copenhagen,Denmark,DK,2019,55.6761,12.5683,4.310492780312831,0.0247524439502749,149.4930419921875,14179,,74100.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.6696846332667792,,11.213170811284177,12.905927280737076,-0.06442375774677422,0.0067069056400486105,
Copenhagen,Denmark,DK,2020,55.6761,12.5683,4.499896887635482,0.8591755244636791,122.71585845947266,14179,,74100.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.7047293443600453,,11.213170811284177,12.905927280737076,0.04394024464852597,0.0067069056400486105,
Copenhagen,Denmark,DK,2021,55.6761,12.5683,5.088564248740579,0.3248761057266711,280.20880126953125,14179,,92000.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.8064122983836801,,11.429543856031177,12.905927280737076,0.13081796667888068,0.0067069056400486105,
Copenhagen,Denmark,DK,2022,55.6761,12.5683,4.614507524802783,0.029129069400872,128.07289123535156,14179,,116300.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.7253538772740649,,11.663928338506755,12.905927280737076,-0.0931611945462072,0.0067069056400486105,
Copenhagen,Denmark,DK,2023,55.6761,12.5683,4.55711746768332,0.0214436534929403,207.42247009277344,14179,,88400.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.7150795327613044,,11.389627248625734,12.905927280737076,-0.012436875833660155,0.0067069056400486105,
Copenhagen,Denmark,DK,2024,55.6761,12.5683,4.638503724406144,1.52142128545532,152.36085510253906,14179,,92200.0,4753.3,11992.92,528.99,6.1178,3684,402691.0,38.4792,302.9425,5.2576,48.3311,1.5912,47.7326,157.1676,44.4402,613.3347,818.2349,0.0478,0.4174,1.7296187332213597,,11.431715409544685,12.905927280737076,0.017859152699041037,0.0067069056400486105,
Dublin,Ireland,IE,2013,53.3498,-6.2603,6.716243424645396,1.425630864314057,157.5485382080078,13398,1262400.0,74400.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.0433276425818043,14.048525229073746,11.217211220821182,13.321560077978658,,0.010437328462617135,5.320218175416188e-06
Dublin,Ireland,IE,2014,53.3498,-6.2603,7.640538210644947,1.416547112121742,151.55860900878906,13398,1274600.0,81900.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.156464873774563,14.05814296186233,11.313254269841162,13.321560077978658,0.13762079894362267,0.010437328462617135,5.9944596035187095e-06
Dublin,Ireland,IE,2015,53.3498,-6.2603,7.640322050885284,1.4249507780742343,148.45907592773438,13398,1305300.0,90000.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.15643985652931,14.081943457376882,11.407564949312402,13.321560077978658,-2.82911692479626e-05,0.010437328462617135,5.853307324665046e-06
Dublin,Ireland,IE,2016,53.3498,-6.2603,7.316289570895124,1.4220048259789462,184.9695281982422,13398,1325700.0,91800.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.1182161903244916,14.09745117978694,11.427367576608582,13.321560077978658,-0.04241084051589339,0.010437328462617135,5.518812379041355e-06
Dublin,Ireland,IE,2017,53.3498,-6.2603,7.171967932906468,1.4558918062464614,159.0626220703125,13398,,99200.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.1007097529274206,,11.504893293272964,13.321560077978658,-0.019726069695598314,0.010437328462617135,
Dublin,Ireland,IE,2018,53.3498,-6.2603,7.284624581524963,1.474930950440808,228.54653930664065,13398,,111600.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.1144013368192662,,11.622676328929348,13.321560077978658,0.015707913040380994,0.010437328462617135,
Dublin,Ireland,IE,2019,53.3498,-6.2603,7.073515702373755,1.4952646159416334,186.59844970703125,13398,,119000.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.0885890382653436,,11.686878772093667,13.321560077978658,-0.028980062979033328,0.010437328462617135,
Dublin,Ireland,IE,2020,53.3498,-6.2603,7.11559078592508,1.470848273403901,199.00970458984372,13398,,122100.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.093787000032606,,11.712595660098795,13.321560077978658,0.0059482561885322305,0.010437328462617135,
Dublin,Ireland,IE,2021,53.3498,-6.2603,7.096547922645335,1.489806829793792,151.35023498535156,13398,,142700.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.091437788447403,,11.868499803464928,13.321560077978658,-0.002676216754540217,0.010437328462617135,
Dublin,Ireland,IE,2022,53.3498,-6.2603,7.377949766626723,1.469998369130748,167.53689575195312,13398,,159400.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.1256032266399214,,11.979172045338252,13.321560077978658,0.03965334230794437,0.010437328462617135,
Dublin,Ireland,IE,2023,53.3498,-6.2603,7.6564487628501405,1.5142967601966697,164.27194213867188,13398,,166700.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.158304564897296,,12.023951068738885,13.321560077978658,0.03774747796239741,0.010437328462617135,
Dublin,Ireland,IE,2024,53.3498,-6.2603,7.528867076129597,1.5144132738506522,177.99203491210938,13398,,182300.0,1664.5,12606.7,477.26,6.4309,67027,610210.0,43.0802,236.87,15.816,36.9428,8.4729,45.6937,126.1641,27.1895,37.502,209.3598,0.0532,0.1068,2.1434565362852407,,12.113408960666755,13.321560077978658,-0.01666329791685972,0.010437328462617135,
Hamburg,Germany,DE,2013,53.5511,9.9937,6.580639819542619,2.446204562414858,200.41549682617188,13453,1734272.0,61300.0,2615.6,17480.33,711.23,8.917,27127,543074.0,50.887,457.1132,41.6739,64.438,9.3715,35.5766,416.1899,104.7399,259.1945,710.961,0.0849,0.3627,2.0255976050026843,14.366098286766048,11.023535121924303,13.20500271092513,,0.0012987528203378673,3.794468122383697e-06
